gesto,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
rock,0.328509,0.808438,0.000000,0.421064,0.762433,0.007809,0.490031,0.682124,0.003604,0.535367,0.627047,-0.010383,0.572500,0.595499,-0.024168,0.428331,0.528854,0.031031,0.454811,0.409761,0.018989,0.474893,0.342200,0.002989,0.496083,0.286529,-0.008388,0.379564,0.528621,0.012982,0.424823,0.486617,-0.010494,0.412569,0.582488,-0.027085,0.397937,0.650754,-0.031462,0.333793,0.539058,-0.007147,0.378285,0.502439,-0.024603,0.367579,0.599672,-0.029980,0.354412,0.664801,-0.027949,0.287812,0.552091,-0.029237,0.288652,0.451918,-0.037879,0.298972,0.396688,-0.042384,0.313681,0.340886,-0.044207
rock,0.375227,0.810812,0.000000,0.465591,0.756880,0.010258,0.532335,0.680647,0.007450,0.580881,0.629312,-0.004994,0.622162,0.599537,-0.017119,0.486588,0.535104,0.033101,0.509918,0.421788,0.024153,0.526936,0.359155,0.009028,0.545614,0.312060,-0.002148,0.436129,0.533298,0.015652,0.474486,0.505816,-0.002528,0.459483,0.594002,-0.019476,0.442820,0.659333,-0.025998,0.388419,0.540637,-0.003253,0.422360,0.516535,-0.015772,0.413640,0.603204,-0.022807,0.403285,0.662953,-0.024040,0.340946,0.548116,-0.023760,0.338127,0.453940,-0.029986,0.346392,0.398939,-0.034937,0.360119,0.345110,-0.038288
rock,0.437714,0.786750,0.000000,0.535753,0.746634,-0.001138,0.622238,0.675982,-0.005120,0.687638,0.629705,-0.015571,0.747820,0.624586,-0.025515,0.597267,0.531102,0.022537,0.636594,0.427170,0.010608,0.659043,0.371734,-0.003644,0.680125,0.325467,-0.012567,0.542486,0.523438,0.012407,0.558840,0.468795,-0.009725,0.534546,0.558919,-0.025117,0.523514,0.623611,-0.028555,0.486231,0.525583,-0.000314,0.506504,0.475029,-0.018415,0.491002,0.569820,-0.026463,0.483167,0.633009,-0.025326,0.432468,0.526597,-0.015217,0.437055,0.431651,-0.023147,0.447123,0.382588,-0.028925,0.461893,0.331504,-0.031486
rock,0.442465,0.778109,0.000000,0.531844,0.738741,-0.001679,0.611856,0.669079,-0.008163,0.666100,0.619180,-0.021036,0.713855,0.598073,-0.033346,0.598899,0.515121,0.016662,0.636462,0.413371,0.003745,0.662355,0.357450,-0.011148,0.685724,0.309615,-0.020632,0.542539,0.507131,0.006287,0.560076,0.461676,-0.015833,0.537451,0.549486,-0.030497,0.524370,0.614167,-0.034046,0.486834,0.510608,-0.006207,0.504635,0.469896,-0.023096,0.490094,0.562625,-0.028791,0.481490,0.624600,-0.027071,0.433157,0.514586,-0.020974,0.438842,0.420820,-0.027967,0.448829,0.373605,-0.031772,0.463280,0.325879,-0.033277
rock,0.421382,0.800292,0.000000,0.519942,0.745390,0.007801,0.589871,0.661345,0.005187,0.636959,0.601911,-0.005786,0.678388,0.573942,-0.016802,0.546122,0.516760,0.025791,0.563406,0.398060,0.015437,0.578512,0.334361,0.000395,0.595568,0.282201,-0.010221,0.485975,0.512118,0.010964,0.502268,0.483321,-0.007832,0.489867,0.576468,-0.022833,0.478590,0.641040,-0.027702,0.428896,0.519353,-0.005203,0.446680,0.487644,-0.019173,0.443580,0.575254,-0.025306,0.440837,0.636547,-0.025431,0.374817,0.529622,-0.022978,0.363387,0.436393,-0.029551,0.366497,0.384128,-0.033727,0.374926,0.332001,-0.036168
rock,0.400940,0.808620,0.000000,0.485441,0.751323,0.002960,0.544621,0.659665,-0.001142,0.578108,0.595110,-0.013119,0.610455,0.559690,-0.025445,0.486131,0.520874,0.022644,0.487908,0.398412,0.009586,0.488229,0.328970,-0.005812,0.493548,0.269904,-0.016396,0.425293,0.526899,0.008357,0.429791,0.471855,-0.016517,0.432409,0.560653,-0.032297,0.438967,0.626640,-0.035554,0.369056,0.544856,-0.008026,0.375753,0.495436,-0.028431,0.383469,0.587929,-0.034059,0.393025,0.651537,-0.031220,0.314136,0.565937,-0.026403,0.295301,0.472655,-0.036913,0.289912,0.424642,-0.041504,0.293110,0.371633,-0.042572
rock,0.371252,0.845807,0.000000,0.445938,0.775570,0.004100,0.493607,0.675943,-0.000710,0.515045,0.604629,-0.013339,0.529341,0.564240,-0.026480,0.413778,0.549226,0.019039,0.399513,0.431216,0.004918,0.390077,0.366621,-0.009669,0.388307,0.315776,-0.019616,0.359164,0.563768,0.003268,0.369270,0.494601,-0.021828,0.382050,0.575966,-0.036269,0.391511,0.637847,-0.039057,0.309502,0.590396,-0.014356,0.318677,0.524229,-0.034089,0.337333,0.605607,-0.037775,0.353380,0.665158,-0.034315,0.262077,0.623324,-0.033931,0.225909,0.523466,-0.044379,0.212773,0.472764,-0.047614,0.210916,0.420816,-0.047871
rock,0.377708,0.864599,0.000000,0.451979,0.786428,0.005607,0.490555,0.689890,0.002042,0.503735,0.617854,-0.009594,0.511705,0.573395,-0.021774,0.403833,0.566952,0.022676,0.378843,0.451992,0.010593,0.363875,0.388470,-0.002043,0.358034,0.338686,-0.010866,0.350837,0.581584,0.006211,0.347289,0.503000,-0.016197,0.370405,0.579899,-0.028847,0.387198,0.640209,-0.030795,0.302748,0.608397,-0.012349,0.297825,0.538803,-0.030598,0.325355,0.620635,-0.034076,0.346018,0.679326,-0.030749,0.256822,0.643340,-0.032696,0.202635,0.553019,-0.042682,0.178780,0.509085,-0.045972,0.163485,0.459562,-0.046265
rock,0.331105,0.818561,0.000000,0.434687,0.796369,-0.005987,0.535828,0.741304,-0.013530,0.611768,0.699937,-0.026198,0.661905,0.692743,-0.037919,0.513305,0.566970,0.014819,0.560630,0.454146,0.002033,0.586517,0.398368,-0.011859,0.611003,0.349693,-0.020393,0.452314,0.549217,0.007466,0.472319,0.481807,-0.013384,0.438920,0.578110,-0.025944,0.425487,0.640579,-0.027788,0.389605,0.542650,-0.002643,0.416460,0.472585,-0.018918,0.389702,0.567698,-0.024434,0.374223,0.631365,-0.021922,0.330682,0.537953,-0.015162,0.341359,0.427980,-0.020911,0.358620,0.375793,-0.024883,0.381268,0.324580,-0.026408
rock,0.370973,0.812182,0.000000,0.463337,0.782297,-0.004992,0.542280,0.723792,-0.014177,0.600991,0.674850,-0.030025,0.648397,0.644014,-0.044872,0.526499,0.545349,0.022708,0.564305,0.434895,0.012226,0.586849,0.375019,-0.003579,0.605956,0.326792,-0.014730,0.472997,0.535189,0.012884,0.503912,0.493394,-0.006566,0.483766,0.585600,-0.024059,0.467416,0.650463,-0.030293,0.420148,0.534122,0.000318,0.454099,0.492309,-0.014064,0.440065,0.582588,-0.023321,0.423963,0.644634,-0.024993,0.367539,0.533062,-0.014819,0.368351,0.432272,-0.020239,0.380960,0.374426,-0.026150,0.396177,0.316672,-0.030233
rock,0.383666,0.803604,0.000000,0.483220,0.776062,-0.001996,0.566377,0.716590,-0.008326,0.625263,0.668346,-0.021584,0.672296,0.641172,-0.034035,0.538327,0.548861,0.023400,0.582175,0.443386,0.011988,0.608535,0.389461,-0.002207,0.633233,0.345518,-0.011547,0.487267,0.538273,0.012568,0.523376,0.480442,-0.009148,0.509597,0.571364,-0.024964,0.500311,0.635973,-0.029000,0.436609,0.536613,-0.000943,0.473574,0.480991,-0.017954,0.464483,0.577389,-0.025081,0.453334,0.642849,-0.023924,0.385185,0.535177,-0.016752,0.389749,0.429796,-0.024430,0.401882,0.374490,-0.030073,0.415518,0.318738,-0.032862
rock,0.369969,0.793347,0.000000,0.459607,0.735797,-0.012401,0.523828,0.626402,-0.023153,0.550317,0.535996,-0.038597,0.569121,0.471828,-0.054402,0.444026,0.486719,0.004875,0.437641,0.359065,-0.012096,0.437654,0.283020,-0.029838,0.444405,0.215407,-0.042095,0.376243,0.495020,-0.002796,0.378918,0.441250,-0.029869,0.401752,0.526542,-0.046291,0.418578,0.587151,-0.050399,0.314137,0.517010,-0.013745,0.311812,0.461551,-0.037438,0.339979,0.538692,-0.045039,0.366560,0.595753,-0.043861,0.255677,0.544822,-0.027690,0.225074,0.449437,-0.041563,0.211228,0.397247,-0.047860,0.207272,0.342452,-0.050068
rock,0.370639,0.798814,0.000000,0.452794,0.720340,-0.005603,0.498460,0.605170,-0.012717,0.510039,0.512098,-0.025533,0.520928,0.438746,-0.038501,0.407019,0.489018,0.013434,0.381291,0.358281,-0.001050,0.365757,0.281646,-0.014123,0.354515,0.219150,-0.022923,0.349026,0.505947,0.002301,0.334543,0.424869,-0.023964,0.367571,0.508093,-0.035990,0.393929,0.568855,-0.035621,0.294461,0.535073,-0.012131,0.280036,0.465168,-0.034947,0.314601,0.545630,-0.038759,0.345364,0.600817,-0.033822,0.242713,0.573912,-0.029031,0.194869,0.483917,-0.042100,0.168685,0.435596,-0.046658,0.153126,0.378473,-0.046553
rock,0.397583,0.785772,0.000000,0.478890,0.716174,-0.006540,0.526241,0.607280,-0.013740,0.541813,0.517952,-0.026612,0.554420,0.454800,-0.039607,0.446557,0.486053,0.014997,0.425005,0.356340,0.001261,0.417359,0.280613,-0.012549,0.412268,0.218362,-0.022100,0.388384,0.496513,0.004889,0.386430,0.415464,-0.019939,0.418918,0.498604,-0.033390,0.440540,0.560727,-0.034631,0.332431,0.519108,-0.008575,0.332492,0.443766,-0.030598,0.366709,0.521655,-0.036353,0.392951,0.578914,-0.033202,0.278181,0.552021,-0.024532,0.234996,0.454852,-0.037211,0.218371,0.403107,-0.042595,0.209705,0.345531,-0.043597
rock,0.428112,0.803422,0.000000,0.520277,0.744347,-0.004600,0.588077,0.646863,-0.010214,0.623592,0.573054,-0.022060,0.646766,0.528800,-0.034000,0.513255,0.500577,0.020433,0.511876,0.374680,0.007665,0.510800,0.299400,-0.008123,0.511926,0.236270,-0.019104,0.450123,0.507463,0.009858,0.459271,0.439491,-0.013666,0.471736,0.519610,-0.030070,0.482026,0.582264,-0.034097,0.392643,0.524944,-0.003862,0.404846,0.458534,-0.023887,0.420671,0.538926,-0.031761,0.432347,0.600186,-0.030709,0.337545,0.545603,-0.020249,0.315513,0.452295,-0.030658,0.305067,0.398844,-0.036802,0.301031,0.343609,-0.039188
rock,0.427841,0.788654,0.000000,0.527621,0.748568,-0.002053,0.615460,0.675791,-0.007115,0.683367,0.636012,-0.018497,0.740617,0.642405,-0.029698,0.572824,0.505386,0.019267,0.594752,0.388603,0.007720,0.608769,0.325054,-0.005856,0.622721,0.270948,-0.014697,0.514093,0.496046,0.008919,0.525431,0.421651,-0.009941,0.521848,0.507056,-0.022005,0.524390,0.565987,-0.024089,0.455812,0.500578,-0.004202,0.470390,0.422745,-0.019495,0.471688,0.510979,-0.025086,0.471705,0.573490,-0.023402,0.397728,0.511647,-0.019764,0.387734,0.411227,-0.025704,0.388542,0.363873,-0.030051,0.390925,0.314965,-0.032074
rock,0.421335,0.752725,0.000000,0.525417,0.721356,-0.002466,0.617344,0.661810,-0.005509,0.689692,0.630035,-0.013996,0.748140,0.641443,-0.021907,0.594440,0.495446,0.022709,0.633983,0.387150,0.012977,0.655857,0.326612,0.000594,0.676897,0.276850,-0.007152,0.540216,0.478260,0.014526,0.557069,0.399379,-0.002981,0.537633,0.482731,-0.015177,0.532246,0.541322,-0.017182,0.482893,0.471525,0.003338,0.505028,0.395004,-0.011004,0.490717,0.480055,-0.018779,0.483452,0.539699,-0.018258,0.428572,0.470745,-0.010108,0.431758,0.373406,-0.015678,0.439192,0.323734,-0.021836,0.449307,0.273598,-0.025048
rock,0.414587,0.708307,-0.000000,0.523926,0.669112,-0.000839,0.617705,0.600944,-0.004379,0.684552,0.557437,-0.014192,0.744292,0.556655,-0.023510,0.587074,0.429642,0.023587,0.621116,0.315653,0.013673,0.642510,0.251060,0.000697,0.661193,0.197195,-0.007737,0.525257,0.413068,0.013896,0.539044,0.331966,-0.003537,0.529289,0.413830,-0.016343,0.527035,0.473793,-0.018844,0.462990,0.409782,0.001398,0.478005,0.327485,-0.012638,0.474813,0.412810,-0.020041,0.474151,0.475863,-0.019594,0.403594,0.414427,-0.013272,0.406129,0.313654,-0.018286,0.412696,0.259686,-0.023852,0.421423,0.207220,-0.026817
rock,0.345604,0.696970,-0.000000,0.465279,0.658318,-0.007847,0.562459,0.589994,-0.014587,0.633214,0.530637,-0.026504,0.695037,0.511005,-0.037487,0.518010,0.408307,0.016106,0.553056,0.269934,0.001133,0.574596,0.192097,-0.013967,0.595792,0.124219,-0.023475,0.451280,0.394991,0.008663,0.466633,0.294220,-0.018424,0.445004,0.390568,-0.032078,0.444407,0.453104,-0.032168,0.384874,0.392422,-0.002631,0.401711,0.294751,-0.027512,0.387757,0.387802,-0.035053,0.384320,0.456927,-0.030636,0.322887,0.396843,-0.016306,0.318735,0.282662,-0.028554,0.322736,0.220351,-0.035993,0.332832,0.159483,-0.037970
rock,0.403588,0.781709,-0.000000,0.510030,0.756280,-0.000302,0.611650,0.689036,-0.006692,0.681615,0.639065,-0.019825,0.742939,0.628704,-0.032388,0.597385,0.508811,0.018620,0.655658,0.393700,0.005118,0.691246,0.323861,-0.010833,0.722351,0.262592,-0.021200,0.531749,0.484364,0.007437,0.551357,0.424039,-0.013043,0.527051,0.521632,-0.026207,0.516354,0.584745,-0.029044,0.465555,0.474974,-0.006223,0.487452,0.411151,-0.021891,0.472462,0.508006,-0.027304,0.464486,0.574652,-0.025700,0.402439,0.470594,-0.022150,0.415281,0.360912,-0.028855,0.429255,0.300298,-0.033585,0.445196,0.241977,-0.036048
rock,0.423468,0.791412,0.000000,0.516616,0.757513,-0.001719,0.605068,0.690116,-0.007758,0.665824,0.645896,-0.020378,0.716645,0.634575,-0.032256,0.596793,0.518653,0.020372,0.643598,0.417965,0.006948,0.673736,0.364250,-0.008694,0.700547,0.321603,-0.018381,0.536981,0.508360,0.009889,0.556051,0.459110,-0.012320,0.536479,0.551633,-0.027871,0.527717,0.619461,-0.031844,0.477811,0.509237,-0.003232,0.495844,0.463315,-0.020655,0.486878,0.560273,-0.027522,0.483488,0.627044,-0.026261,0.420851,0.510219,-0.018777,0.428304,0.412945,-0.026383,0.441175,0.360293,-0.031342,0.458292,0.308665,-0.033625
rock,0.419299,0.831030,0.000000,0.504921,0.780325,0.002320,0.571288,0.701148,-0.000320,0.615932,0.639324,-0.009910,0.653927,0.605778,-0.019445,0.537906,0.562086,0.025772,0.565889,0.461437,0.016168,0.579692,0.407825,0.003376,0.594078,0.362576,-0.005366,0.486423,0.558580,0.013600,0.503758,0.502589,-0.005533,0.495897,0.585123,-0.020321,0.492989,0.644460,-0.024589,0.437254,0.565284,-0.000700,0.456387,0.510560,-0.016419,0.455711,0.592696,-0.024292,0.453677,0.649885,-0.024457,0.388448,0.575478,-0.016802,0.377721,0.486266,-0.024367,0.377168,0.439263,-0.029880,0.380134,0.390783,-0.032648
rock,0.427134,0.880854,0.000000,0.481131,0.798776,-0.000018,0.508638,0.701249,-0.008654,0.518163,0.627231,-0.023860,0.523823,0.570113,-0.039456,0.423024,0.592521,0.009457,0.397912,0.469776,-0.004592,0.385403,0.404052,-0.017789,0.379036,0.351635,-0.027527,0.373221,0.618179,-0.005123,0.374005,0.552862,-0.028401,0.411667,0.635316,-0.040187,0.433278,0.690722,-0.042373,0.329582,0.654626,-0.021458,0.329181,0.593307,-0.040166,0.369423,0.672855,-0.042743,0.398687,0.722653,-0.039952,0.287584,0.696310,-0.039796,0.237331,0.608601,-0.051046,0.217783,0.564493,-0.053962,0.205300,0.510484,-0.054302
rock,0.440179,0.872917,0.000000,0.498564,0.794553,0.002231,0.528987,0.698397,-0.003437,0.541115,0.627143,-0.016149,0.552422,0.575585,-0.029492,0.450110,0.590908,0.017622,0.427649,0.479086,0.006060,0.418928,0.419714,-0.005773,0.413385,0.372859,-0.014385,0.403063,0.612876,0.002645,0.401261,0.540535,-0.017469,0.435419,0.620372,-0.028909,0.454261,0.682559,-0.031186,0.362204,0.644437,-0.014466,0.359391,0.574309,-0.030820,0.395518,0.648034,-0.034643,0.418348,0.699916,-0.033097,0.320864,0.680821,-0.033490,0.275176,0.592471,-0.043869,0.256599,0.547917,-0.047780,0.241700,0.496412,-0.049055
rock,0.403499,0.832805,0.000000,0.477616,0.750675,0.008566,0.513468,0.651725,0.005980,0.526332,0.579219,-0.005578,0.540570,0.522882,-0.017745,0.427159,0.538318,0.029936,0.408790,0.427850,0.018241,0.401464,0.363070,0.004583,0.400586,0.311918,-0.005092,0.375665,0.559344,0.011662,0.372730,0.485428,-0.011418,0.401661,0.565421,-0.026279,0.423108,0.627285,-0.029304,0.329450,0.587044,-0.008787,0.329729,0.518554,-0.027008,0.361966,0.595800,-0.031751,0.385737,0.650862,-0.029451,0.286195,0.619785,-0.030876,0.239475,0.526290,-0.041613,0.220789,0.477671,-0.045803,0.210046,0.422452,-0.046733
rock,0.379494,0.809464,0.000000,0.460810,0.733049,-0.002760,0.505976,0.617269,-0.008606,0.521154,0.527295,-0.021075,0.545966,0.465892,-0.034033,0.416927,0.499233,0.016486,0.398299,0.366748,0.001668,0.386404,0.290136,-0.012784,0.381457,0.227336,-0.022509,0.354807,0.515286,0.004103,0.343843,0.436922,-0.023835,0.368183,0.526419,-0.037665,0.390346,0.593027,-0.038090,0.296765,0.542231,-0.011297,0.285437,0.469268,-0.035385,0.314084,0.552820,-0.040732,0.342492,0.614025,-0.036369,0.242021,0.577181,-0.028959,0.196558,0.483215,-0.042141,0.172516,0.433091,-0.047394,0.159153,0.376661,-0.047850
rock,0.379433,0.816281,0.000000,0.469825,0.763117,-0.009396,0.538488,0.654986,-0.017904,0.573766,0.569645,-0.031944,0.594481,0.522810,-0.045952,0.462785,0.510814,0.012678,0.459778,0.373137,-0.003982,0.456575,0.291547,-0.021607,0.457440,0.222149,-0.033567,0.394884,0.517068,0.003625,0.406604,0.447291,-0.025813,0.415396,0.543246,-0.042810,0.423999,0.610359,-0.045562,0.331924,0.535241,-0.008820,0.341789,0.460603,-0.034821,0.355898,0.553377,-0.042165,0.371292,0.622465,-0.038768,0.270831,0.558940,-0.024129,0.241982,0.449208,-0.037983,0.232370,0.389896,-0.044205,0.235195,0.329222,-0.045682
rock,0.375193,0.835148,0.000000,0.482325,0.792957,-0.003064,0.573430,0.706468,-0.007627,0.630834,0.635680,-0.018767,0.667790,0.607725,-0.029582,0.514448,0.542456,0.021232,0.537674,0.402995,0.006532,0.553659,0.326274,-0.009678,0.570389,0.260859,-0.020152,0.444300,0.537341,0.010669,0.463229,0.456116,-0.017378,0.455757,0.561419,-0.033646,0.457391,0.634833,-0.035541,0.377697,0.543374,-0.003022,0.402600,0.461149,-0.027750,0.399630,0.562521,-0.035942,0.398803,0.638532,-0.032482,0.316059,0.550589,-0.019069,0.304310,0.432501,-0.031839,0.304108,0.366471,-0.039511,0.310776,0.301583,-0.042022
rock,0.379107,0.831444,0.000000,0.490831,0.801587,-0.007164,0.589919,0.725528,-0.014508,0.661505,0.664857,-0.027495,0.712640,0.647696,-0.039723,0.543115,0.553890,0.014518,0.580667,0.420998,-0.000576,0.605623,0.350236,-0.016647,0.629414,0.290558,-0.026766,0.475677,0.540161,0.006460,0.506796,0.467304,-0.019831,0.492171,0.573556,-0.035281,0.485705,0.644182,-0.037506,0.409423,0.539156,-0.004667,0.444284,0.462533,-0.026721,0.436108,0.567078,-0.034665,0.427638,0.643169,-0.032048,0.346303,0.539456,-0.018385,0.340624,0.418877,-0.028592,0.341965,0.351110,-0.035787,0.347722,0.284764,-0.038855
rock,0.392758,0.831317,0.000000,0.500213,0.805257,-0.004564,0.604521,0.729289,-0.011774,0.679904,0.673299,-0.025524,0.741722,0.653038,-0.038782,0.574712,0.550719,0.018440,0.630370,0.431711,0.003044,0.665107,0.368209,-0.013544,0.697475,0.314799,-0.023905,0.505028,0.532046,0.008386,0.535253,0.463949,-0.018031,0.516425,0.573816,-0.033937,0.507524,0.650398,-0.036594,0.436232,0.527538,-0.004842,0.468522,0.455738,-0.026990,0.460252,0.560774,-0.034692,0.451656,0.635847,-0.032266,0.370301,0.524181,-0.020592,0.371018,0.405969,-0.031229,0.375098,0.344893,-0.037908,0.380033,0.285114,-0.040696
rock,0.496094,0.874173,0.000000,0.558893,0.820432,-0.007777,0.602543,0.746694,-0.017585,0.631193,0.688307,-0.032543,0.663401,0.642379,-0.047663,0.558692,0.625860,0.010030,0.546402,0.518811,-0.002337,0.552225,0.464932,-0.015716,0.558617,0.421705,-0.025330,0.514222,0.638686,0.000288,0.521273,0.576152,-0.020286,0.537864,0.656343,-0.034151,0.544079,0.716605,-0.038622,0.474138,0.659626,-0.012122,0.480165,0.595148,-0.029949,0.501138,0.671492,-0.037522,0.508957,0.723727,-0.038508,0.433723,0.683900,-0.027031,0.400133,0.598974,-0.037935,0.391282,0.560134,-0.043826,0.384503,0.513702,-0.047088
rock,0.489453,0.857604,0.000000,0.545936,0.791151,0.002352,0.582929,0.708910,-0.002428,0.615336,0.652005,-0.013903,0.653777,0.613141,-0.025553,0.521303,0.593210,0.021149,0.502466,0.491626,0.012717,0.502801,0.445434,0.003000,0.503447,0.414225,-0.003976,0.482114,0.608606,0.007840,0.476755,0.543932,-0.007718,0.502766,0.614977,-0.018589,0.514779,0.670847,-0.021489,0.446383,0.633074,-0.007544,0.438349,0.568781,-0.020493,0.466216,0.639267,-0.025484,0.480720,0.685825,-0.025409,0.409894,0.660874,-0.024667,0.369087,0.581749,-0.032364,0.352015,0.544788,-0.036110,0.335714,0.498678,-0.037871
rock,0.393441,0.817713,0.000000,0.464481,0.771842,0.008785,0.498058,0.740641,0.012753,0.532864,0.720493,0.009808,0.576450,0.727679,0.006199,0.451385,0.630729,0.038540,0.453194,0.558112,0.037792,0.456166,0.519526,0.030372,0.460067,0.493410,0.024965,0.419905,0.641056,0.026691,0.411623,0.594513,0.020700,0.419137,0.660670,0.010230,0.427903,0.714567,0.006042,0.386374,0.653158,0.013197,0.379162,0.611712,0.007596,0.387913,0.679142,0.000405,0.393952,0.723311,-0.001884,0.357206,0.668374,-0.001551,0.329360,0.602721,-0.004621,0.320798,0.576333,-0.008623,0.312464,0.545034,-0.011080
rock,0.394844,0.829388,0.000000,0.464877,0.769177,0.015426,0.497226,0.718058,0.020865,0.528103,0.689301,0.018118,0.564116,0.687366,0.014377,0.458082,0.606402,0.040509,0.456515,0.521224,0.039980,0.455043,0.475893,0.032825,0.455488,0.443131,0.027458,0.423111,0.612781,0.025331,0.411393,0.552290,0.020649,0.415029,0.612634,0.011739,0.418951,0.666750,0.008294,0.386562,0.624137,0.008928,0.374513,0.567367,0.005878,0.380819,0.627373,0.000015,0.384719,0.670374,-0.002320,0.349972,0.639097,-0.008217,0.318381,0.567136,-0.009667,0.307647,0.530584,-0.013353,0.298186,0.491951,-0.016120
rock,0.398831,0.833556,0.000000,0.465458,0.779795,0.011405,0.497614,0.732847,0.014634,0.525609,0.703337,0.010244,0.557814,0.694336,0.004949,0.461159,0.616247,0.037125,0.458649,0.534300,0.034876,0.455640,0.490601,0.026905,0.453104,0.457206,0.021101,0.426920,0.624982,0.022904,0.414841,0.567031,0.015582,0.421336,0.631522,0.006045,0.427215,0.686454,0.002782,0.391646,0.638678,0.007123,0.378993,0.585252,0.001347,0.387677,0.651172,-0.004205,0.392916,0.694835,-0.005584,0.355429,0.656396,-0.009750,0.324232,0.586005,-0.013010,0.316080,0.555477,-0.016537,0.308946,0.519482,-0.018669
rock,0.393416,0.833000,0.000000,0.463283,0.772060,0.007676,0.498487,0.718262,0.006748,0.528397,0.682359,-0.001483,0.554224,0.659525,-0.010431,0.454894,0.598598,0.027567,0.449530,0.498896,0.021986,0.451316,0.445674,0.011989,0.455529,0.405838,0.004366,0.416358,0.609389,0.013270,0.409431,0.550915,0.000971,0.420734,0.622365,-0.009924,0.428108,0.678505,-0.013593,0.378738,0.624150,-0.002521,0.372269,0.569853,-0.012039,0.386041,0.638873,-0.018258,0.391473,0.684318,-0.019842,0.340921,0.642920,-0.019567,0.305027,0.565865,-0.025445,0.295739,0.528453,-0.030288,0.285612,0.485734,-0.033362
rock,0.385305,0.834872,0.000000,0.456330,0.773251,0.006489,0.494233,0.712428,0.005469,0.521141,0.666346,-0.002625,0.546804,0.638059,-0.011201,0.453653,0.592499,0.027092,0.450017,0.498285,0.020588,0.451179,0.448221,0.011557,0.453369,0.408756,0.005181,0.411883,0.601776,0.013028,0.397623,0.532460,-0.000255,0.405292,0.602393,-0.009573,0.413781,0.656367,-0.011604,0.373413,0.617425,-0.003056,0.360053,0.553047,-0.014525,0.371652,0.621276,-0.019568,0.380521,0.668707,-0.019265,0.335896,0.638815,-0.020509,0.301727,0.562779,-0.027414,0.294899,0.524033,-0.031862,0.290550,0.481470,-0.033946
rock,0.361750,0.798502,0.000000,0.442406,0.741495,0.001738,0.493944,0.662134,-0.001145,0.524971,0.597126,-0.010956,0.560091,0.562234,-0.021285,0.451192,0.525639,0.024667,0.450303,0.417359,0.015390,0.446949,0.357813,0.003371,0.447147,0.305421,-0.004935,0.397377,0.525249,0.012248,0.383525,0.457955,-0.005787,0.387274,0.534743,-0.018432,0.396985,0.590024,-0.020972,0.345935,0.536146,-0.002589,0.334589,0.468478,-0.017870,0.345055,0.542923,-0.024237,0.355185,0.597334,-0.023216,0.295732,0.555591,-0.019229,0.263774,0.474417,-0.026566,0.251013,0.431838,-0.031183,0.243960,0.385125,-0.032857
rock,0.359038,0.800880,0.000000,0.456064,0.747972,-0.007867,0.525262,0.654977,-0.014998,0.568738,0.577339,-0.027226,0.608647,0.540522,-0.039481,0.465688,0.502205,0.012301,0.464100,0.365761,-0.001536,0.461966,0.288858,-0.015596,0.463664,0.221949,-0.025008,0.398290,0.501519,0.004076,0.388823,0.415206,-0.020431,0.388690,0.504413,-0.032916,0.399901,0.562571,-0.033458,0.335550,0.513881,-0.007304,0.329421,0.424557,-0.029449,0.337443,0.513625,-0.034988,0.350719,0.579231,-0.030889,0.274724,0.537158,-0.021192,0.244950,0.435754,-0.032201,0.233932,0.385738,-0.037280,0.233184,0.332090,-0.038080
rock,0.400093,0.836482,0.000000,0.505734,0.803917,-0.011891,0.594883,0.708180,-0.021475,0.648807,0.630453,-0.036318,0.696109,0.596173,-0.051499,0.528366,0.524972,0.008325,0.533362,0.375507,-0.010510,0.538261,0.288452,-0.029997,0.547696,0.212972,-0.042669,0.446176,0.522789,0.000924,0.441186,0.444802,-0.031052,0.445613,0.557246,-0.048522,0.458320,0.637996,-0.050728,0.371509,0.533583,-0.010033,0.373093,0.448064,-0.038670,0.384136,0.551862,-0.047866,0.397600,0.634424,-0.044813,0.302726,0.549380,-0.024049,0.280158,0.434719,-0.039320,0.269384,0.371643,-0.047543,0.266641,0.309972,-0.050255
rock,0.403193,0.826776,0.000000,0.519968,0.793851,-0.012755,0.617189,0.699427,-0.022883,0.675442,0.620544,-0.038007,0.725292,0.582904,-0.053647,0.550757,0.511316,0.004738,0.568531,0.353308,-0.017640,0.581130,0.263035,-0.039484,0.598885,0.184435,-0.053557,0.461579,0.510551,-0.002806,0.462748,0.428116,-0.040323,0.465801,0.557696,-0.059824,0.480353,0.648430,-0.062375,0.380899,0.521548,-0.014118,0.383117,0.430585,-0.048979,0.396765,0.542612,-0.061095,0.414597,0.631431,-0.058712,0.307724,0.535743,-0.028250,0.286352,0.416072,-0.048880,0.278194,0.349440,-0.060643,0.277824,0.283200,-0.065257
